interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,annotation,version
RETN_CAP1,RESISTIN,Retn,Cap1,,,,,Secreted Signaling,CellChatDB v1
NAMPT_ITGA5_ITGB1,VISFATIN,Nampt,Itga5;Itgb1,,,,,Secreted Signaling,CellChatDB v1
ANGPTL1_ITGA1_ITGB1,ANGPTL,Angptl1,Itga1;Itgb1,,,,,Secreted Signaling,CellChatDB v1
ANGPTL2_ITGA5_ITGB1,ANGPTL,Angptl2,Itga5;Itgb1,,,,,Secreted Signaling,CellChatDB v1
ANGPTL2_TLR4,ANGPTL,Angptl2,Tlr4,,,,,Secreted Signaling,CellChatDB v1
ANGPTL2_PIRB,ANGPTL,Angptl2,Pirb,,,,,Secreted Signaling,CellChatDB v1
ANGPTL1_PIRB,ANGPTL,Angptl1,Pirb,,,,,Secreted Signaling,CellChatDB v1
ANGPTL7_PIRB,ANGPTL,Angptl7,Pirb,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_ITGA5_ITGB1,ANGPTL,Angptl4,Itga5;Itgb1,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_ITGAV_ITGB3,ANGPTL,Angptl4,Itgav;Itgb3,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_CDH5,ANGPTL,Angptl4,Cdh5,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_CDH11,ANGPTL,Angptl4,Cdh11,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_SDC1,ANGPTL,Angptl4,Sdc1,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_SDC2,ANGPTL,Angptl4,Sdc2,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_SDC3,ANGPTL,Angptl4,Sdc3,,,,,Secreted Signaling,CellChatDB v1
ANGPTL4_SDC4,ANGPTL,Angptl4,Sdc4,,,,,Secreted Signaling,CellChatDB v1
ANGPTL3_ITGAV_ITGB3,ANGPTL,Angptl3,Itgav;Itgb3,,,,,Secreted Signaling,CellChatDB v1
ANGPT1_TEK,ANGPT,Angpt1,Tek,,,,Tie1,Secreted Signaling,CellChatDB v1
ANGPT2_TEK,ANGPT,Angpt2,Tek,,,,Tie1,Secreted Signaling,CellChatDB v1
ANGPT2_ITGA5_ITGB1,ANGPT,Angpt2,Itga5;Itgb1,,,,Ptprb,Secreted Signaling,CellChatDB v1
MDK_SDC1,MK,Mdk,Sdc1,,,,,Secreted Signaling,CellChatDB v1
MDK_SDC2,MK,Mdk,Sdc2,,,,,Secreted Signaling,CellChatDB v1
MDK_SDC4,MK,Mdk,Sdc4,,,,,Secreted Signaling,CellChatDB v1
MDK_PTPRZ1,MK,Mdk,Ptprz1,,,,,Secreted Signaling,CellChatDB v1
MDK_ITGA4_ITGB1,MK,Mdk,Itga4;Itgb1,,,,,Secreted Signaling,CellChatDB v1
MDK_ITGA6_ITGB1,MK,Mdk,Itga6;Itgb1,,,,,Secreted Signaling,CellChatDB v1
MDK_LRP1,MK,Mdk,Lrp1,,,,,Secreted Signaling,CellChatDB v1
MDK_NCL,MK,Mdk,Ncl,,,,,Secreted Signaling,CellChatDB v1
MDK_ALK,MK,Mdk,Alk,,,,,Secreted Signaling,CellChatDB v1
PTN_PTPRZ1,PTN,Ptn,Ptprz1,,,,,Secreted Signaling,CellChatDB v1
PTN_SDC1,PTN,Ptn,Sdc1,,,,,Secreted Signaling,CellChatDB v1
PTN_SDC2,PTN,Ptn,Sdc2,,,,,Secreted Signaling,CellChatDB v1
PTN_SDC3,PTN,Ptn,Sdc3,,,,,Secreted Signaling,CellChatDB v1
PTN_SDC4,PTN,Ptn,Sdc4,,,,,Secreted Signaling,CellChatDB v1
PTN_ITGAV_ITGB3,PTN,Ptn,Itgav;Itgb3,,,,,Secreted Signaling,CellChatDB v1
PTN_NCL,PTN,Ptn,Ncl,,,,,Secreted Signaling,CellChatDB v1
PTN_ALK,PTN,Ptn,Alk,,,,,Secreted Signaling,CellChatDB v1
POSTN_ITGAV_ITGB3,PERIOSTIN,Postn,Itgav;Itgb3,,,,,Secreted Signaling,CellChatDB v1
POSTN_ITGAV_ITGB5,PERIOSTIN,Postn,Itgav;Itgb5,,,,,Secreted Signaling,CellChatDB v1
AGT_AGTR1A,AGT,Agt,Agtr1a,,,,,Secreted Signaling,CellChatDB v1
AGT_AGTR1B,AGT,Agt,Agtr1b,,,,,Secreted Signaling,CellChatDB v1
GRP_GRPR,GPR,Grp,Grpr,,,,,Secreted Signaling,CellChatDB v1
NMB_NMBR,GPR,Nmb,Nmbr,,,,,Secreted Signaling,CellChatDB v1
KNG1_BDKRB1,BRADYKININ,Kng1,Bdkrb1,,,,,Secreted Signaling,CellChatDB v1
KNG1_BDKRB2,BRADYKININ,Kng1,Bdkrb2,,,,,Secreted Signaling,CellChatDB v1
KNG2_BDKRB1,BRADYKININ,Kng2,Bdkrb1,,,,,Secreted Signaling,CellChatDB v1
KNG2_BDKRB2,BRADYKININ,Kng2,Bdkrb2,,,,,Secreted Signaling,CellChatDB v1
C3_C3AR1,COMPLEMENT,C3,C3ar1,,,,,Secreted Signaling,CellChatDB v1
C3_CR2,COMPLEMENT,C3,Cr2,,,,,Secreted Signaling,CellChatDB v1
C3_ITGAM_ITGB2,COMPLEMENT,C3,Itgam;Itgb2,,,,,Secreted Signaling,CellChatDB v1
C3_ITGAX_ITGB2,COMPLEMENT,C3,Itgax;Itgb2,,,,,Secreted Signaling,CellChatDB v1
C4A_C3AR1,COMPLEMENT,C4a,C3ar1,,,,,Secreted Signaling,CellChatDB v1
C4B_CR2,COMPLEMENT,C4b,Cr2,,,,,Secreted Signaling,CellChatDB v1
HC_C5AR1,COMPLEMENT,Hc,C5ar1,,,,,Secreted Signaling,CellChatDB v1
CCK_CCKAR,CCK,Cck,Cckar,,,,,Secreted Signaling,CellChatDB v1
CCK_CCKBR,CCK,Cck,Cckbr,,,,,Secreted Signaling,CellChatDB v1
EDN1_EDNRA,EDN,Edn1,Ednra,,,,,Secreted Signaling,CellChatDB v1
EDN2_EDNRA,EDN,Edn2,Ednra,,,,,Secreted Signaling,CellChatDB v1
EDN3_EDNRA,EDN,Edn3,Ednra,,,,,Secreted Signaling,CellChatDB v1
EDN1_EDNRB,EDN,Edn1,Ednrb,,,,,Secreted Signaling,CellChatDB v1
EDN2_EDNRB,EDN,Edn2,Ednrb,,,,,Secreted Signaling,CellChatDB v1
EDN3_EDNRB,EDN,Edn3,Ednrb,,,,,Secreted Signaling,CellChatDB v1
GAL_GALR1,GALANIN,Gal,Galr1,,,,,Secreted Signaling,CellChatDB v1
GAL_GALR2,GALANIN,Gal,Galr2,,,,,Secreted Signaling,CellChatDB v1
GAL_GALR3,GALANIN,Gal,Galr3,,,,,Secreted Signaling,CellChatDB v1
GALP_GALR1,GALANIN,Galp,Galr1,,,,,Secreted Signaling,CellChatDB v1
GALP_GALR2,GALANIN,Galp,Galr2,,,,,Secreted Signaling,CellChatDB v1
GHRL_GHSR,GHRELIN,Ghrl,Ghsr,,Leap2,,,Secreted Signaling,CellChatDB v1
KISS1_KISS1R,KISS1,Kiss1,Kiss1r,,,,,Secreted Signaling,CellChatDB v1
POMC_MC1R,MELANOCORTIN,Pomc,Mc1r,,,,,Secreted Signaling,CellChatDB v1
POMC_MC2R,MELANOCORTIN,Pomc,Mc2r,,,,,Secreted Signaling,CellChatDB v1
POMC_MC3R,MELANOCORTIN,Pomc,Mc3r,,Agrp,,,Secreted Signaling,CellChatDB v1
POMC_MC4R,MELANOCORTIN,Pomc,Mc4r,,Agrp,,,Secreted Signaling,CellChatDB v1
POMC_MC5R,MELANOCORTIN,Pomc,Mc5r,,,,,Secreted Signaling,CellChatDB v1
NMU_NMUR1,NMU,Nmu,Nmur1,,,,,Secreted Signaling,CellChatDB v1
NMU_NMUR2,NMU,Nmu,Nmur2,,,,,Secreted Signaling,CellChatDB v1
NMS_NMUR1,NMU,Nms,Nmur1,,,,,Secreted Signaling,CellChatDB v1
NMS_NMUR2,NMU,Nms,Nmur2,,,,,Secreted Signaling,CellChatDB v1
NPFF_NPFFR1,NPFF,Npff,Npffr1,,,,,Secreted Signaling,CellChatDB v1
NPFF_NPFFR2,NPFF,Npff,Npffr2,,,,,Secreted Signaling,CellChatDB v1
NPY_NPY1R,NPY,Npy,Npy1r,,,,,Secreted Signaling,CellChatDB v1
NPY_NPY2R,NPY,Npy,Npy2r,,,,,Secreted Signaling,CellChatDB v1
NPY_NPY4R,NPY,Npy,Npy4r,,,,,Secreted Signaling,CellChatDB v1
NPY_NPY5R,NPY,Npy,Npy5r,,,,,Secreted Signaling,CellChatDB v1
NPY_NPY6R,NPY,Npy,Npy6r,,,,,Secreted Signaling,CellChatDB v1
NPY_GPR83,NPY,Npy,Gpr83,,,,,Secreted Signaling,CellChatDB v1
NPY_PGR15L,NPY,Npy,Pgr15l,,,,,Secreted Signaling,CellChatDB v1
PPY_NPY1R,NPY,Ppy,Npy1r,,,,,Secreted Signaling,CellChatDB v1
PPY_NPY2R,NPY,Ppy,Npy2r,,,,,Secreted Signaling,CellChatDB v1
PPY_NPY4R,NPY,Ppy,Npy4r,,,,,Secreted Signaling,CellChatDB v1
PPY_NPY5R,NPY,Ppy,Npy5r,,,,,Secreted Signaling,CellChatDB v1
PPY_NPY6R,NPY,Ppy,Npy6r,,,,,Secreted Signaling,CellChatDB v1
PPY_GPR83,NPY,Ppy,Gpr83,,,,,Secreted Signaling,CellChatDB v1
PPY_PGR15L,NPY,Ppy,Pgr15l,,,,,Secreted Signaling,CellChatDB v1
PYY_NPY1R,NPY,Pyy,Npy1r,,,,,Secreted Signaling,CellChatDB v1
PYY_NPY2R,NPY,Pyy,Npy2r,,,,,Secreted Signaling,CellChatDB v1
PYY_NPY4R,NPY,Pyy,Npy4r,,,,,Secreted Signaling,CellChatDB v1
PYY_NPY5R,NPY,Pyy,Npy5r,,,,,Secreted Signaling,CellChatDB v1
PYY_NPY6R,NPY,Pyy,Npy6r,,,,,Secreted Signaling,CellChatDB v1
PYY_GPR83,NPY,Pyy,Gpr83,,,,,Secreted Signaling,CellChatDB v1
PYY_PGR15L,NPY,Pyy,Pgr15l,,,,,Secreted Signaling,CellChatDB v1
NPB_NPBWR1,NPW-B,Npb,Npbwr1,,,,,Secreted Signaling,CellChatDB v1
NPW_NPBWR1,NPW-B,Npw,Npbwr1,,,,,Secreted Signaling,CellChatDB v1
NTS_NTSR1,NTS,Nts,Ntsr1,,,,,Secreted Signaling,CellChatDB v1
NTS_NTSR2,NTS,Nts,Ntsr2,,,,,Secreted Signaling,CellChatDB v1
PDYN_OPRD1,OPIOID,Pdyn,Oprd1,,,,,Secreted Signaling,CellChatDB v1
PDYN_OPRK1,OPIOID,Pdyn,Oprk1,,,,,Secreted Signaling,CellChatDB v1
PDYN_OPRL1,OPIOID,Pdyn,Oprl1,,,,,Secreted Signaling,CellChatDB v1
PDYN_OPRM1,OPIOID,Pdyn,Oprm1,,,,,Secreted Signaling,CellChatDB v1
PENK_OPRD1,OPIOID,Penk,Oprd1,,,,,Secreted Signaling,CellChatDB v1
PENK_OPRK1,OPIOID,Penk,Oprk1,,,,,Secreted Signaling,CellChatDB v1
PENK_OPRL1,OPIOID,Penk,Oprl1,,,,,Secreted Signaling,CellChatDB v1
PENK_OPRM1,OPIOID,Penk,Oprm1,,,,,Secreted Signaling,CellChatDB v1
POMC_OPRD1,OPIOID,Pomc,Oprd1,,,,,Secreted Signaling,CellChatDB v1
POMC_OPRK1,OPIOID,Pomc,Oprk1,,,,,Secreted Signaling,CellChatDB v1
POMC_OPRL1,OPIOID,Pomc,Oprl1,,,,,Secreted Signaling,CellChatDB v1
POMC_OPRM1,OPIOID,Pomc,Oprm1,,,,,Secreted Signaling,CellChatDB v1
HCRT_HCRTR1,HCRT,Hcrt,Hcrtr1,,,,,Secreted Signaling,CellChatDB v1
HCRT_HCRTR2,HCRT,Hcrt,Hcrtr2,,,,,Secreted Signaling,CellChatDB v1
OXT_OXTR,OXT,Oxt,Oxtr,,,,,Secreted Signaling,CellChatDB v1
SST_SSTR1,SOMATOSTATIN,Sst,Sstr1,,,,,Secreted Signaling,CellChatDB v1
SST_SSTR2,SOMATOSTATIN,Sst,Sstr2,,,,,Secreted Signaling,CellChatDB v1
SST_SSTR3,SOMATOSTATIN,Sst,Sstr3,,,,,Secreted Signaling,CellChatDB v1
SST_SSTR4,SOMATOSTATIN,Sst,Sstr4,,,,,Secreted Signaling,CellChatDB v1
SST_SSTR5,SOMATOSTATIN,Sst,Sstr5,,,,,Secreted Signaling,CellChatDB v1
CORT_SSTR1,SOMATOSTATIN,Cort,Sstr1,,,,,Secreted Signaling,CellChatDB v1
CORT_SSTR2,SOMATOSTATIN,Cort,Sstr2,,,,,Secreted Signaling,CellChatDB v1
CORT_SSTR3,SOMATOSTATIN,Cort,Sstr3,,,,,Secreted Signaling,CellChatDB v1
CORT_SSTR4,SOMATOSTATIN,Cort,Sstr4,,,,,Secreted Signaling,CellChatDB v1
CORT_SSTR5,SOMATOSTATIN,Cort,Sstr5,,,,,Secreted Signaling,CellChatDB v1
TAC1_TACR1,TAC,Tac1,Tacr1,,,,,Secreted Signaling,CellChatDB v1
TAC4_TACR1,TAC,Tac4,Tacr1,,,,,Secreted Signaling,CellChatDB v1
TAC1_TACR2,TAC,Tac1,Tacr2,,,,,Secreted Signaling,CellChatDB v1
TAC2_TACR3,TAC,Tac2,Tacr3,,,,,Secreted Signaling,CellChatDB v1
UTS2_UTS2R,UTS2,Uts2,Uts2r,,,,,Secreted Signaling,CellChatDB v1
AVP_AVPR2,AVP,Avp,Avpr2,,,,,Secreted Signaling,CellChatDB v1
AVP_AVPR1A,AVP,Avp,Avpr1a,,,,,Secreted Signaling,CellChatDB v1
AVP_AVPR1B,AVP,Avp,Avpr1b,,,,,Secreted Signaling,CellChatDB v1
PRLH_PRLHR,PRLH,Prlh,Prlhr,,,,,Secreted Signaling,CellChatDB v1
GM10334_F2R,PARs,Prss3l,F2r,,,,,Secreted Signaling,CellChatDB v1
TRY5_F2R,PARs,Try5,F2r,,,,,Secreted Signaling,CellChatDB v1
CTSG_F2R,PARs,Ctsg,F2r,,,,,Secreted Signaling,CellChatDB v1
F2_F2R,PARs,F2,F2r,,,,,Secreted Signaling,CellChatDB v1
GZMA_F2R,PARs,Gzma,F2r,,,,,Secreted Signaling,CellChatDB v1
PRSS2_F2R,PARs,Prss2,F2r,,,,,Secreted Signaling,CellChatDB v1
TRY4_F2R,PARs,Try4,F2r,,,,,Secreted Signaling,CellChatDB v1
TRY10_F2R,PARs,Try10,F2r,,,,,Secreted Signaling,CellChatDB v1
GM10334_F2RL1,PARs,Prss3l,F2rl1,,,,,Secreted Signaling,CellChatDB v1
TRY5_F2RL1,PARs,Try5,F2rl1,,,,,Secreted Signaling,CellChatDB v1
CTSG_F2RL1,PARs,Ctsg,F2rl1,,,,,Secreted Signaling,CellChatDB v1
F2_F2RL1,PARs,F2,F2rl1,,,,,Secreted Signaling,CellChatDB v1
GZMA_F2RL1,PARs,Gzma,F2rl1,,,,,Secreted Signaling,CellChatDB v1
PRSS2_F2RL1,PARs,Prss2,F2rl1,,,,,Secreted Signaling,CellChatDB v1
TRY4_F2RL1,PARs,Try4,F2rl1,,,,,Secreted Signaling,CellChatDB v1
TRY10_F2RL1,PARs,Try10,F2rl1,,,,,Secreted Signaling,CellChatDB v1
GM10334_F2RL2,PARs,Prss3l,F2rl2,,,,,Secreted Signaling,CellChatDB v1
TRY5_F2RL2,PARs,Try5,F2rl2,,,,,Secreted Signaling,CellChatDB v1
CTSG_F2RL2,PARs,Ctsg,F2rl2,,,,,Secreted Signaling,CellChatDB v1
F2_F2RL2,PARs,F2,F2rl2,,,,,Secreted Signaling,CellChatDB v1
GZMA_F2RL2,PARs,Gzma,F2rl2,,,,,Secreted Signaling,CellChatDB v1
PRSS2_F2RL2,PARs,Prss2,F2rl2,,,,,Secreted Signaling,CellChatDB v1
TRY4_F2RL2,PARs,Try4,F2rl2,,,,,Secreted Signaling,CellChatDB v1
TRY10_F2RL2,PARs,Try10,F2rl2,,,,,Secreted Signaling,CellChatDB v1
GM10334_F2RL3,PARs,Prss3l,F2rl3,,,,,Secreted Signaling,CellChatDB v1
TRY5_F2RL3,PARs,Try5,F2rl3,,,,,Secreted Signaling,CellChatDB v1
CTSG_F2RL3,PARs,Ctsg,F2rl3,,,,,Secreted Signaling,CellChatDB v1
F2_F2RL3,PARs,F2,F2rl3,,,,,Secreted Signaling,CellChatDB v1
GZMA_F2RL3,PARs,Gzma,F2rl3,,,,,Secreted Signaling,CellChatDB v1
PLG_F2RL3,PARs,Plg,F2rl3,,,,,Secreted Signaling,CellChatDB v1
PRSS2_F2RL3,PARs,Prss2,F2rl3,,,,,Secreted Signaling,CellChatDB v1
TRY4_F2RL3,PARs,Try4,F2rl3,,,,,Secreted Signaling,CellChatDB v1
TRY10_F2RL3,PARs,Try10,F2rl3,,,,,Secreted Signaling,CellChatDB v1
GM10334_PARD3,PARs,Prss3l,Pard3,,,,,Secreted Signaling,CellChatDB v1
TRY5_PARD3,PARs,Try5,Pard3,,,,,Secreted Signaling,CellChatDB v1
CTSG_PARD3,PARs,Ctsg,Pard3,,,,,Secreted Signaling,CellChatDB v1
F2_PARD3,PARs,F2,Pard3,,,,,Secreted Signaling,CellChatDB v1
GZMA_PARD3,PARs,Gzma,Pard3,,,,,Secreted Signaling,CellChatDB v1
PLG_PARD3,PARs,Plg,Pard3,,,,,Secreted Signaling,CellChatDB v1
PRSS2_PARD3,PARs,Prss2,Pard3,,,,,Secreted Signaling,CellChatDB v1
TRY4_PARD3,PARs,Try4,Pard3,,,,,Secreted Signaling,CellChatDB v1
TRY10_PARD3,PARs,Try10,Pard3,,,,,Secreted Signaling,CellChatDB v1
PMCH_MCHR1,PMCH,Pmch,Mchr1,,,,,Secreted Signaling,CellChatDB v1
PROK1_PROKR2,PROK,Prok1,Prokr2,,,,,Secreted Signaling,CellChatDB v1
PROK1_PROKR1,PROK,Prok1,Prokr1,,,,,Secreted Signaling,CellChatDB v1
PROK2_PROKR1,PROK,Prok2,Prokr1,,,,,Secreted Signaling,CellChatDB v1
PROK2_PROKR2,PROK,Prok2,Prokr2,,,,,Secreted Signaling,CellChatDB v1
ADCYAP1_ADCYAP1R1,PACAP,Adcyap1,Adcyap1r1,,,,,Secreted Signaling,CellChatDB v1
VIP_VIPR1,VIP,Vip,Vipr1,,,,,Secreted Signaling,CellChatDB v1
VIP_VIPR2,VIP,Vip,Vipr2,,,,,Secreted Signaling,CellChatDB v1
NPPA_NPR1,NPR1,Nppa,Npr1,,,,,Secreted Signaling,CellChatDB v1
NPPB_NPR1,NPR1,Nppb,Npr1,,,,,Secreted Signaling,CellChatDB v1
NPPC_NPR2,NPR2,Nppc,Npr2,,,,,Secreted Signaling,CellChatDB v1
KITL_KIT,KIT,Kitl,Kit,,,,,Secreted Signaling,CellChatDB v1
GCG_GIPR,GIPR,Gcg,Gipr,,,,,Secreted Signaling,CellChatDB v1
GIP_GIPR,GIPR,Gip,Gipr,,,,,Secreted Signaling,CellChatDB v1
FSHB_FSHR,FSH,Fshb,Fshr,,,,,Secreted Signaling,CellChatDB v1
CGA_FSHR,FSH,Cga,Fshr,,,,,Secreted Signaling,CellChatDB v1
LHB_LHCGR,LHB,Lhb,Lhcgr,,,,,Secreted Signaling,CellChatDB v1
CGA_LHCGR,LHB,Cga,Lhcgr,,,,,Secreted Signaling,CellChatDB v1
TSHB_TSHR,TSH,Tshb,Tshr,,,,,Secreted Signaling,CellChatDB v1
CGA_TSHR,TSH,Cga,Tshr,,,,,Secreted Signaling,CellChatDB v1
BDNF_NTRK2,NT,Bdnf,Ntrk2,,,Ngfr,,Secreted Signaling,CellChatDB v1
NGF_NTRK1,NT,Ngf,Ntrk1,,,Ngfr,,Secreted Signaling,CellChatDB v1
FLT3L_FLT3,FLT3,Flt3l,Flt3,,,,,Secreted Signaling,CellChatDB v1
HGF_MET,HGF,Hgf,Met,,,,,Secreted Signaling,CellChatDB v1
NGFA_NTRK1,NT,Klk1b4,Ntrk1,,,Ngfr,,Secreted Signaling,CellChatDB v1
NTF3_NTRK1,NT,Ntf3,Ntrk1,,,Ngfr,,Secreted Signaling,CellChatDB v1
NTF3_NTRK2,NT,Ntf3,Ntrk2,,,Ngfr,,Secreted Signaling,CellChatDB v1
NTF3_NTRK3,NT,Ntf3,Ntrk3,,,Ngfr,,Secreted Signaling,CellChatDB v1
NTF5_NTRK2,NT,Ntf5,Ntrk2,,,Ngfr,,Secreted Signaling,CellChatDB v1
SEMA3A_NRP1_PLXNA1,SEMA3,Sema3a,Nrp1;Plxna1,,,,,Secreted Signaling,CellChatDB v1
SEMA3A_NRP1_PLXNA2,SEMA3,Sema3a,Nrp1;Plxna2,,,,,Secreted Signaling,CellChatDB v1
SEMA3A_NRP1_PLXNA3,SEMA3,Sema3a,Nrp1;Plxna3,,,,,Secreted Signaling,CellChatDB v1
SEMA3A_NRP1_PLXNA4,SEMA3,Sema3a,Nrp1;Plxna4,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP1_PLXNA1,SEMA3,Sema3b,Nrp1;Plxna1,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP1_PLXNA2,SEMA3,Sema3b,Nrp1;Plxna2,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP1_PLXNA3,SEMA3,Sema3b,Nrp1;Plxna3,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP1_PLXNA4,SEMA3,Sema3b,Nrp1;Plxna4,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP1_PLXNA1,SEMA3,Sema3c,Nrp1;Plxna1,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP1_PLXNA2,SEMA3,Sema3c,Nrp1;Plxna2,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP1_PLXNA3,SEMA3,Sema3c,Nrp1;Plxna3,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP1_PLXNA4,SEMA3,Sema3c,Nrp1;Plxna4,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP1_PLXNA1,SEMA3,Sema3d,Nrp1;Plxna1,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP1_PLXNA2,SEMA3,Sema3d,Nrp1;Plxna2,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP1_PLXNA3,SEMA3,Sema3d,Nrp1;Plxna3,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP1_PLXNA4,SEMA3,Sema3d,Nrp1;Plxna4,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP2_PLXNA1,SEMA3,Sema3b,Nrp2;Plxna1,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP2_PLXNA2,SEMA3,Sema3b,Nrp2;Plxna2,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP2_PLXNA3,SEMA3,Sema3b,Nrp2;Plxna3,,,,,Secreted Signaling,CellChatDB v1
SEMA3B_NRP2_PLXNA4,SEMA3,Sema3b,Nrp2;Plxna4,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP2_PLXNA1,SEMA3,Sema3c,Nrp2;Plxna1,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP2_PLXNA2,SEMA3,Sema3c,Nrp2;Plxna2,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP2_PLXNA3,SEMA3,Sema3c,Nrp2;Plxna3,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP2_PLXNA4,SEMA3,Sema3c,Nrp2;Plxna4,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP2_PLXNA1,SEMA3,Sema3d,Nrp2;Plxna1,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP2_PLXNA2,SEMA3,Sema3d,Nrp2;Plxna2,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP2_PLXNA3,SEMA3,Sema3d,Nrp2;Plxna3,,,,,Secreted Signaling,CellChatDB v1
SEMA3D_NRP2_PLXNA4,SEMA3,Sema3d,Nrp2;Plxna4,,,,,Secreted Signaling,CellChatDB v1
SEMA3F_NRP2_PLXNA1,SEMA3,Sema3f,Nrp2;Plxna1,,,,,Secreted Signaling,CellChatDB v1
SEMA3F_NRP2_PLXNA2,SEMA3,Sema3f,Nrp2;Plxna2,,,,,Secreted Signaling,CellChatDB v1
SEMA3F_NRP2_PLXNA3,SEMA3,Sema3f,Nrp2;Plxna3,,,,,Secreted Signaling,CellChatDB v1
SEMA3F_NRP2_PLXNA4,SEMA3,Sema3f,Nrp2;Plxna4,,,,,Secreted Signaling,CellChatDB v1
SEMA3G_NRP2_PLXNA1,SEMA3,Sema3g,Nrp2;Plxna1,,,,,Secreted Signaling,CellChatDB v1
SEMA3G_NRP2_PLXNA2,SEMA3,Sema3g,Nrp2;Plxna2,,,,,Secreted Signaling,CellChatDB v1
SEMA3G_NRP2_PLXNA3,SEMA3,Sema3g,Nrp2;Plxna3,,,,,Secreted Signaling,CellChatDB v1
SEMA3G_NRP2_PLXNA4,SEMA3,Sema3g,Nrp2;Plxna4,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_NRP1_NRP2,SEMA3,Sema3c,Nrp1;Nrp2;Plxnd1,,,,,Secreted Signaling,CellChatDB v1
SEMA3C_PLXND1,SEMA3,Sema3c,Plxnd1,,,,,Secreted Signaling,CellChatDB v1
SEMA3E_PLXND1,SEMA3,Sema3e,Plxnd1,,,,,Secreted Signaling,CellChatDB v1
AGT_MAS1,AGT,Agt,Mas1,,,,,Secreted Signaling,CellChatDB v1
ANXA1_FPR2,ANNEXIN,Anxa1,Fpr2,,,,,Secreted Signaling,CellChatDB v1
ANXA1_FPR1,ANNEXIN,Anxa1,Fpr1,,,,,Secreted Signaling,CellChatDB v1
APELA_APLNR,APJ,Apela,Aplnr,,,,,Secreted Signaling,CellChatDB v1
CRH_CRHR1,CRH,Crh,Crhr1,,,,,Secreted Signaling,CellChatDB v1
CRH_CRHR2,CRH,Crh,Crhr2,,,,,Secreted Signaling,CellChatDB v1
ENHO_GPR19,ENHO,Enho,Gpr19,,,,,Secreted Signaling,CellChatDB v1
GAS6_AXL,GAS,Gas6,Axl,,,,,Secreted Signaling,CellChatDB v1
GAS6_MERTK,GAS,Gas6,Mertk,,,,,Secreted Signaling,CellChatDB v1
GAS6_TYRO3,GAS,Gas6,Tyro3,,,,,Secreted Signaling,CellChatDB v1
GCG_GCGR,GCG,Gcg,Gcgr,,,,,Secreted Signaling,CellChatDB v1
GCG_GLP1R,GCG,Gcg,Glp1r,,,,,Secreted Signaling,CellChatDB v1
GCG_GLP2R,GCG,Gcg,Glp2r,,,,,Secreted Signaling,CellChatDB v1
GH_PRLR,GH,Gh,Prlr,,,,,Secreted Signaling,CellChatDB v1
GHRH_VIPR1,GHRH,Ghrh,Vipr1,,,,,Secreted Signaling,CellChatDB v1
GHRH_VIPR2,GHRH,Ghrh,Vipr2,,,,,Secreted Signaling,CellChatDB v1
GHRH_GHSR,GHRH,Ghrh,Ghsr,,,,,Secreted Signaling,CellChatDB v1
GHRH_GHRHR,GHRH,Ghrh,Ghrhr,,,,,Secreted Signaling,CellChatDB v1
GNRH1_GNRHR,GNRH,Gnrh1,Gnrhr,,,,,Secreted Signaling,CellChatDB v1
GRN_SORT1,GRN,Grn,Sort1,,,,,Secreted Signaling,CellChatDB v1
GUCA2A_GUCY2C,GUCA,Guca2a,Gucy2c,,,,,Secreted Signaling,CellChatDB v1
GUCA2B_GUCY2C,GUCA,Guca2b,Gucy2c,,,,,Secreted Signaling,CellChatDB v1
